"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"FS","2019-08-04","86.2","-2.76","5.38","Yates, Kirby",592626,489446,,"ball",,,,,"14","Joc Pederson doubles (9) on a line drive to right fielder Hunter Renfroe.","R","L","R","LAD","SD","B",,,"2","1",2019,"-1.06","-0.1","0.54","1.54",,,,"0","9","Bot",,,,,"642336",,,9.75725617826212,-125.140438819919,-2.67526695376279,-12.6844648057762,23.4884194500507,-32.959624006874,"3.43","1.7",,,,"85.1","1485","5.5",565856,489446,"642336","543333","649966","592518","665487","571976","622534","592669","54.95",,,,,,,,"79","4","Split-Finger","9","10","9","10","10","9","9","10","Infield shift","Standard","275","0","0.121"
"FT","2019-08-04","100.9","-2.21","4.95","Muñoz, Andrés",571970,662253,,"foul",,,,,"2","Max Muncy singles on a ground ball to third baseman Manny Machado.   Corey Seager to 2nd.","R","L","R","LAD","SD","S",,,"0","0",2019,"-0.98","0.78","0.03","2.92",,,"608369","0","8","Bot",,,,,"642336",,,8.60740029466748,-146.976045335455,-2.28172288045013,-16.1667823423544,29.5635981845435,-20.3614818741813,"3.17","1.51","199","82.9","21","102.1","2297","6.5",565856,662253,"642336","543333","594824","592518","665487","571976","622534","592669","53.96",,,,,,,,"70","1","2-Seam Fastball","7","10","7","10","10","7","7","10","Infield shift","Standard","231","0","-0.067"
"FF","2019-08-04","94.6","-2.24","6.37","Paddack, Chris",608369,663978,,"foul_tip",,,,,"2","Corey Seager strikes out swinging.","R","L","R","LAD","SD","S",,,"1","1",2019,"-0.62","1.41","0.22","3.52",,,,"2","1","Bot",,,,,"642336",,,7.92731282755177,-137.739275362289,-5.08727959988815,-9.72513112570373,27.9679487711425,-12.8590942943414,"3.49","1.6",,,,"96.2","2318","7",565856,663978,"642336","543333","594824","592518","665487","647304","622534","592669","53.53",,,,,,,,"6","3","4-Seam Fastball","0","0","0","0","0","0","0","0","Strategic","Standard","204","0","-0.028"
"SI","2019-08-04","93.5","-2.38","5.82","Stammen, Craig",572041,489334,,"ball",,,,,"11","A.J. Pollock homers (8) on a fly ball to left center field.","R","R","R","LAD","SD","B",,,"0","0",2019,"-1.12","1.03","-0.16","3.57",,,,"0","6","Bot",,,,,"642336",,,8.2005175751561,-136.04893044278,-2.35917800033274,-15.6861926560447,28.4098279641535,-18.982695589933,"3.42","1.56",,,,"93.9","2123","6.4",565856,489334,"642336","543333","594824","592518","665487","571976","622534","592669","54.06",,,,,,,,"50","1","Sinker","6","6","6","6","6","6","6","6","Infield shift","Standard","227","0","0.037"
"FF","2019-08-04","94.9","-2.48","6.37","Paddack, Chris",608369,663978,,"ball",,,,,"13","Corey Seager strikes out swinging.","R","L","R","LAD","SD","B",,,"0","1",2019,"-0.36","1.43","-1.28","1.92",,,,"2","1","Bot",,,,,"642336",,,3.99169519101614,-138.089972419794,-9.41880069827567,-5.52462242306373,26.069746849129,-11.7446621973132,"3.64","1.7",,,,"96.5","2326","6.8",565856,663978,"642336","543333","594824","592518","665487","647304","622534","592669","53.66",,,,,,,,"6","2","4-Seam Fastball","0","0","0","0","0","0","0","0","Standard","Standard","194","0","0.012"
"SL","2019-08-04","84.8","-2.15","4.82","Muñoz, Andrés",608369,662253,"walk","ball",,,,,"14","Corey Seager walks.","R","L","R","LAD","SD","B",,,"3","2",2019,"0.49","0.1","1.30","2.14",,,,"0","8","Bot",,,,,"642336",,,7.10479002598073,-123.536187262137,-0.246188084759837,3.96958147818862,20.1851792676753,-31.2760714198282,"3.48","1.53",,,,"85.8","2268","6.4",565856,662253,"642336","543333","594824","592518","665487","571976","622534","592669","54.05",,,"0.7","1","0","0",,"69","7","Slider","7","10","7","10","10","7","7","10","Strategic","Standard","102","0.048","0.341"
"SI","2019-08-04","92.7","-2.41","5.68","Stammen, Craig",571970,489334,"strikeout","called_strike",,,,,"6","Max Muncy called out on strikes.","R","L","R","LAD","SD","S","2",,"2","2",2019,"-1.06","0.93","0.47","2.21",,,,"2","5","Bot",,,,,"642336",,,9.70230500730264,-134.77589238732,-5.1803051900674,-14.8740126320592,25.5962351369292,-19.8590461450873,"3.11","1.48",,,,"93.3","2299","6.4",565856,489334,"642336","543333","594824","592518","665487","647304","622534","592669","54.07",,,"0","1","0","0",,"45","5","Sinker","6","6","6","6","6","6","6","6","Infield shift","Standard","228","-0.014","-0.099"
"FS","2019-08-04","84.9","-2.89","5.5","Yates, Kirby",592626,489446,,"ball",,,,,"11","Joc Pederson doubles (9) on a line drive to right fielder Hunter Renfroe.","R","L","R","LAD","SD","B",,,"1","1",2019,"-1.12","0.14","-1.52","3.10",,,,"0","9","Bot",,,,,"642336",,,5.27612202764561,-123.424012555212,0.34112869906036,-12.0696051223904,21.4463935904601,-31.0280518373318,"3.2","1.51",,,,"83.9","1522","5.4",565856,489446,"642336","543333","649966","592518","665487","571976","622534","592669","55.09",,,,,,,,"79","3","Split-Finger","9","10","9","10","10","9","9","10","Infield shift","Standard","263","0","0.054"
"SL","2019-08-04","86.9","-2.52","5.83","Wingenter, Trey",592626,622259,"strikeout","swinging_strike",,,,,"14","Joc Pederson strikes out swinging.","R","L","R","LAD","SD","S","2",,"0","2",2019,"0.15","0.12","1.17","1.60",,,,"1","7","Bot",,,,,"642336",,,8.52796840986411,-126.335955737696,-4.23065070574612,0.0561732789101852,22.7117841259735,-30.3374295237695,"3.45","1.66",,,,"87.1","2294","6.2",565856,622259,"642336","543333","594824","592518","665487","571976","622534","592669","54.32",,,"0","1","0","0",,"61","3","Slider","7","8","7","8","8","7","7","8","Infield shift","Standard","129","-0.035","-0.106"
"SL","2019-08-04","87.1","-2.65","5.82","Wingenter, Trey",592626,622259,,"foul",,,,,"13","Joc Pederson strikes out swinging.","R","L","R","LAD","SD","S",,,"0","1",2019,"-0.01","0.03","-0.90","1.71",,,,"1","7","Bot",,,,,"642336",,,4.23614287321772,-126.837778195397,-3.841137297445,-0.928378279888326,23.2741624033816,-31.2878246683779,"3.45","1.66",,,,"87.5","2119","6.3",565856,622259,"642336","543333","594824","592518","665487","571976","622534","592669","54.25",,,,,,,,"61","2","Slider","7","8","7","8","8","7","7","8","Infield shift","Standard","200","0","-0.041"
"FF","2019-08-04","93.6","-2.62","6.28","Paddack, Chris",608369,663978,,"called_strike",,,,,"13","Corey Seager strikes out swinging.","R","L","R","LAD","SD","S",,,"0","0",2019,"-0.5","1.46","-0.89","2.30",,,,"2","1","Bot",,,,,"642336",,,5.62418297904606,-136.197851065218,-7.90114003240435,-7.43149084701841,25.3938126723323,-12.2942814012101,"3.57","1.69",,,,"94.9","2266","6.7",565856,663978,"642336","543333","594824","592518","665487","647304","622534","592669","53.78",,,,,,,,"6","1","4-Seam Fastball","0","0","0","0","0","0","0","0","Standard","Standard","199","0","-0.019"
"FF","2019-08-04","99.9","-2.23","5.04","Muñoz, Andrés",608369,662253,,"foul",,,,,"4","Corey Seager walks.","R","L","R","LAD","SD","S",,,"3","2",2019,"-1.04","1.23","-0.53","2.33",,,,"0","8","Bot",,,,,"642336",,,7.166759993828,-145.40354297698,-5.07279497264975,-16.4940578099311,31.8159952677885,-13.5939627898183,"3.49","1.6","227","79.2","47","100.7","2412","6.5",565856,662253,"642336","543333","594824","592518","665487","571976","622534","592669","53.95",,,,,,,,"69","6","4-Seam Fastball","7","10","7","10","10","7","7","10","Strategic","Standard","220","0","0"
"SL","2019-08-04","88.3","-2.5","5.79","Stammen, Craig",571970,489334,,"ball",,,,,"14","Max Muncy called out on strikes.","R","L","R","LAD","SD","B",,,"1","2",2019,"0","0.26","1.15","1.36",,,,"2","5","Bot",,,,,"642336",,,8.84835215310837,-128.395134552622,-5.26976975284553,-1.5542207915369,23.2629757369435,-28.5322475824062,"3.12","1.48",,,,"88.6","2439","6.2",565856,489334,"642336","543333","594824","592518","665487","647304","622534","592669","54.27",,,,,,,,"45","4","Slider","6","6","6","6","6","6","6","6","Infield shift","Standard","179","0","0.019"
"FS","2019-08-04","84.4","-2.81","5.42","Yates, Kirby",592626,489446,,"called_strike",,,,,"8","Joc Pederson doubles (9) on a line drive to right fielder Hunter Renfroe.","R","L","R","LAD","SD","S",,,"1","0",2019,"-0.93","-0.12","-0.27","1.92",,,,"0","9","Bot",,,,,"642336",,,7.53820346147515,-122.716901187641,-1.62603643141901,-10.4168132497666,20.5131710167222,-33.2927153169179,"3.44","1.65",,,,"83.5","1252","5.4",565856,489446,"642336","543333","649966","592518","665487","571976","622534","592669","55.09",,,,,,,,"79","2","Split-Finger","9","10","9","10","10","9","9","10","Infield shift","Standard","277","0","-0.05"
"FF","2019-08-04","92.5","-2.87","5.52","Yates, Kirby",592626,489446,,"ball",,,,,"13","Joc Pederson doubles (9) on a line drive to right fielder Hunter Renfroe.","R","L","R","LAD","SD","B",,,"0","0",2019,"-1.07","1.22","-1.16","1.30",,,,"0","9","Bot",,,,,"642336",,,6.54222332943811,-134.416388965233,-7.49140777998218,-14.0636481732964,26.2119905599324,-16.4077287022545,"3.44","1.61",,,,"91.6","2248","5.6",565856,489446,"642336","543333","649966","592518","665487","571976","622534","592669","54.9",,,,,,,,"79","1","4-Seam Fastball","9","10","9","10","10","9","9","10","Infield shift","Standard","221","0","0.037"
"SI","2019-08-04","93.2","-2.38","5.76","Stammen, Craig",571970,489334,,"ball",,,,,"14","Max Muncy called out on strikes.","R","L","R","LAD","SD","B",,,"0","2",2019,"-1.04","0.89","1.03","2.22",,,,"2","5","Bot",,,,,"642336",,,11.0442026513435,-135.26803195132,-5.30024732220098,-15.012365040952,26.8050808307969,-20.3097222393865,"3.11","1.45",,,,"93.5","2219","6.4",565856,489334,"642336","543333","594824","592518","665487","647304","622534","592669","54.09",,,,,,,,"45","3","Sinker","6","6","6","6","6","6","6","6","Infield shift","Standard","229","0","0.011"
"FF","2019-08-04","100.2","-2.11","5.19","Muñoz, Andrés",608369,662253,,"ball",,,,,"11","Corey Seager walks.","R","L","R","LAD","SD","B",,,"2","2",2019,"-1.02","1.02","-1.48","3.61",,,,"0","8","Bot",,,,,"642336",,,4.1870941765105,-145.998362836651,-1.45108603114705,-15.6960866035495,33.4172845323876,-17.3024670801846,"3.48","1.59",,,,"101","2225","6.6",565856,662253,"642336","543333","594824","592518","665487","571976","622534","592669","53.89",,,,,,,,"69","5","4-Seam Fastball","7","10","7","10","10","7","7","10","Strategic","Standard","225","0","0.102"
"FF","2019-08-04","94.0","-2.42","6.44","Paddack, Chris",657077,663978,"strikeout","swinging_strike",,,,,"11","Alex Verdugo strikes out swinging.","R","L","R","LAD","SD","S","2",,"0","2",2019,"-0.59","1.44","-0.02","3.96",,,,"1","1","Bot",,,,,"642336",,,7.57416623361852,-136.889939430953,-4.03548351513011,-8.91894411881038,25.4746019287938,-13.109561939102,"3.49","1.63",,,,"95.2","2295","6.6",565856,663978,"642336","543333","594824","592518","665487","647304","622534","592669","53.92",,,"0","1","0","0",,"5","4","4-Seam Fastball","0","0","0","0","0","0","0","0","Strategic","Standard","202","-0.016","-0.106"
"SL","2019-08-04","86.2","-2.6","5.9","Wingenter, Trey",592626,622259,,"called_strike",,,,,"8","Joc Pederson strikes out swinging.","R","L","R","LAD","SD","S",,,"0","0",2019,"0.26","0.03","0.00","1.84",,,,"1","7","Bot",,,,,"642336",,,5.67310858389428,-125.536343980794,-3.55071983463296,1.74415527625003,22.9224511987542,-31.4049806266009,"3.25","1.51",,,,"86.7","2121","6.3",565856,622259,"642336","543333","594824","592518","665487","571976","622534","592669","54.19",,,,,,,,"61","1","Slider","7","8","7","8","8","7","7","8","Infield shift","Standard","97","0","-0.03"
"FF","2019-08-04","95.9","-2.38","5.97","Wingenter, Trey",643603,622259,"field_out","hit_into_play",,,,,"2","Tyler White flies out to center fielder Manuel Margot.","R","R","R","LAD","SD","X","8","fly_ball","2","1",2019,"-0.69","1.21","0.26","2.94",,,,"0","7","Bot",112.16,58.71,,,"642336",,,8.6414333793393,-139.644670789938,-5.32458227505683,-10.8943734779644,27.1078731614339,-15.0518351966485,"3.45","1.66","333","91.7","36","97.5","2135","6.8",565856,622259,"642336","543333","594824","592518","665487","571976","622534","592669","53.66","0.06","0.106","0","1","0","0","3","60","4","4-Seam Fastball","7","8","7","8","8","7","7","8","Standard","Standard","210","-0.049","-0.29"
"SL","2019-08-04","85.4","-2.25","4.87","Muñoz, Andrés",608369,662253,,"swinging_strike",,,,,"14","Corey Seager walks.","R","L","R","LAD","SD","S",,,"2","1",2019,"0.59","0.65","1.35","1.56",,,,"0","8","Bot",,,,,"642336",,,7.27916884199195,-124.298423228255,-2.88899975070784,4.91564087970577,21.3770207166319,-25.0541591850996,"3.49","1.6",,,,"85.8","2440","6.2",565856,662253,"642336","543333","594824","592518","665487","571976","622534","592669","54.29",,,,,,,,"69","4","Slider","7","10","7","10","10","7","7","10","Strategic","Standard","138","0","-0.073"
"FF","2019-08-04","94.1","-2.33","6.4","Paddack, Chris",657077,663978,,"foul",,,,,"5","Alex Verdugo strikes out swinging.","R","L","R","LAD","SD","S",,,"0","2",2019,"-0.49","1.58","0.27","2.75",,,,"1","1","Bot",,,,,"642336",,,7.91723016987524,-136.825778008619,-7.4299378707829,-7.90733106080081,27.1761176247945,-10.5434455601736,"3.49","1.63",,,,"95.4","2378","6.9",565856,663978,"642336","543333","594824","592518","665487","647304","622534","592669","53.63",,,,,,,,"5","3","4-Seam Fastball","0","0","0","0","0","0","0","0","Strategic","Standard","197","0","0"
"KC","2019-08-04","81.3","-2.36","5.81","Stammen, Craig",571970,489334,,"called_strike",,,,,"2","Max Muncy called out on strikes.","R","L","R","LAD","SD","S",,,"0","1",2019,"0.58","-0.87","-0.16","2.88",,,,"2","5","Bot",,,,,"642336",,,3.81148912766818,-118.286200020643,1.66149027606786,4.76820095877919,21.2916156370873,-40.8645958952507,"3.1","1.44",,,,"81.2","2307","6.1",565856,489334,"642336","543333","594824","592518","665487","647304","622534","592669","54.38",,,,,,,,"45","2","Knuckle Curve","6","6","6","6","6","6","6","6","Infield shift","Standard","34","0","-0.026"
"FS","2019-08-04","85.7","-2.68","5.45","Yates, Kirby",669257,489446,"field_out","hit_into_play",,,,,"7","Will Smith lines out to shortstop Fernando Tatis.","R","R","R","LAD","SD","X","6","line_drive","2","1",2019,"-1.1","-0.06","-0.67","1.95",,"457759","431145","2","8","Bot",95.85,136.17,,,"642336",,,6.79399167671014,-124.750956733642,-1.98667258234673,-12.4058425232762,19.8273992955488,-32.6919260524823,"3.71","1.81","170","73.6","15","85.3","1357","5.5",565856,489446,"642336","543333","649966","592518","665487","571976","622534","592669","54.95","0.593","0.534","0","1","0","0","4","75","4","Split-Finger","9","10","9","10","10","9","9","10","Standard","Standard","273","-0.122","-0.494"
"CU","2019-08-04","78.1","-2.61","6.31","Paddack, Chris",657077,663978,,"swinging_strike",,,,,"13","Alex Verdugo strikes out swinging.","R","L","R","LAD","SD","S",,,"0","1",2019,"0.31","-0.77","-0.06","1.29",,,,"1","1","Bot",,,,,"642336",,,4.92989308258054,-113.775321551874,-2.63968104842679,1.91419274194996,18.1692109810019,-38.6225472264782,"3.49","1.63",,,,"78.4","2207","6.2",565856,663978,"642336","543333","594824","592518","665487","647304","622534","592669","54.31",,,,,,,,"5","2","Curveball","0","0","0","0","0","0","0","0","Standard","Standard","22","0","-0.041"
"FF","2019-08-04","93.6","-2.78","5.68","Yates, Kirby",669257,489446,,"ball",,,,,"11","Will Smith lines out to shortstop Fernando Tatis.","R","R","R","LAD","SD","B",,,"1","1",2019,"-0.98","1.32","-1.12","3.78",,"457759","431145","2","8","Bot",,,,,"642336",,,6.32076833677385,-136.103394130095,-2.01744430959527,-13.2334988978596,26.9210344352889,-15.8462537230303,"3.26","1.46",,,,"92.9","2320","5.7",565856,489446,"642336","543333","649966","592518","665487","571976","622534","592669","54.82",,,,,,,,"75","3","4-Seam Fastball","9","10","9","10","10","9","9","10","Standard","Standard","217","0","0.044"
"FF","2019-08-04","99.0","-2.13","5.05","Muñoz, Andrés",608369,662253,,"ball",,,,,"13","Corey Seager walks.","R","L","R","LAD","SD","B",,,"1","1",2019,"-1.08","1.08","-0.55","1.31",,,,"0","8","Bot",,,,,"642336",,,6.87973658150796,-144.102313012725,-7.41647545590932,-16.7093353920811,29.9065680455449,-15.4671861484739,"3.41","1.52",,,,"100","2214","6.6",565856,662253,"642336","543333","594824","592518","665487","571976","622534","592669","53.91",,,,,,,,"69","3","4-Seam Fastball","7","10","7","10","10","7","7","10","Strategic","Standard","225","0","0.054"
"SL","2019-08-04","86.4","-2.52","5.91","Wingenter, Trey",643603,622259,,"ball",,,,,"14","Tyler White flies out to center fielder Manuel Margot.","R","R","R","LAD","SD","B",,,"1","1",2019,"0.04","-0.01","0.93","0.01",,,,"0","7","Bot",,,,,"642336",,,8.12630256101869,-125.512778819248,-7.86787419482237,-0.968319053108127,21.0982780807062,-31.1038533971519,"2.99","1.29",,,,"86.7","2189","6.2",565856,622259,"642336","543333","594824","592518","665487","571976","622534","592669","54.28",,,,,,,,"60","3","Slider","7","8","7","8","8","7","7","8","Standard","Standard","84","0","0.054"
"SI","2019-08-04","93.0","-2.54","5.7","Stammen, Craig",571970,489334,,"called_strike",,,,,"7","Max Muncy called out on strikes.","R","L","R","LAD","SD","S",,,"0","0",2019,"-0.95","1.02","-0.56","1.87",,,,"2","5","Bot",,,,,"642336",,,7.18743961799947,-135.234771142894,-6.32711000459395,-13.2210877659743,26.6971108335131,-18.5076809606895,"3.16","1.5",,,,"93.5","2253","6.4",565856,489334,"642336","543333","594824","592518","665487","647304","622534","592669","54.08",,,,,,,,"45","1","Sinker","6","6","6","6","6","6","6","6","Infield shift","Standard","223","0","-0.019"
"FF","2019-08-04","93.6","-2.53","5.55","Yates, Kirby",669257,489446,,"ball",,,,,"12","Will Smith lines out to shortstop Fernando Tatis.","R","R","R","LAD","SD","B",,,"0","1",2019,"-0.98","1.06","1.41","2.82",,"457759","431145","2","8","Bot",,,,,"642336",,,12.1332043705311,-135.838093750518,-3.61749761844685,-14.2948094219062,24.7701599238468,-18.6633588501962,"3.26","1.44",,,,"93.1","2325","5.8",565856,489446,"642336","543333","649966","592518","665487","571976","622534","592669","54.74",,,,,,,,"75","2","4-Seam Fastball","9","10","9","10","10","9","9","10","Standard","Standard","223","0","0.063"
"SI","2019-08-04","91.4","-2.58","5.76","Stammen, Craig",608369,489334,"grounded_into_double_play","hit_into_play",,,,,"7","Corey Seager grounds into a double play, second baseman Greg Garcia to shortstop Fernando Tatis to first baseman Eric Hosmer.   Alex Verdugo out at 2nd.    Corey Seager out at 1st.","R","L","R","LAD","SD","X","4","ground_ball","1","0",2019,"-1.05","0.89","-0.47","2.09",,,"657077","0","5","Bot",148.97,160.71,,,"642336",,,7.59277271427657,-133.03941702443,-5.38084121866157,-13.9759722222866,24.7167797025128,-20.6614741493139,"3.49","1.6","62","73.2","5","92.1","2160","6.4",565856,489334,"642336","543333","594824","592518","665487","647304","622534","592669","54.08","0.16","0.144","0","1","0","0","2","44","2","Sinker","6","6","6","6","6","6","6","6","Strategic","Standard","230","-0.098","-0.577"
"SL","2019-08-04","85.7","-2.41","5.89","Wingenter, Trey",643603,622259,,"called_strike",,,,,"3","Tyler White flies out to center fielder Manuel Margot.","R","R","R","LAD","SD","S",,,"1","0",2019,"0.13","-0.04","0.77","2.64",,,,"0","7","Bot",,,,,"642336",,,7.30321472614366,-124.947865698721,-1.48196013465492,0.289588101821611,19.6268495505809,-32.5546327844914,"2.99","1.35",,,,"87.2","2232","6.6",565856,622259,"642336","543333","594824","592518","665487","571976","622534","592669","53.86",,,,,,,,"60","2","Slider","7","8","7","8","8","7","7","8","Standard","Standard","73","0","-0.05"
